,BARCODE,BARRIER_TYPE,BARRIER_TYPE2,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DESCRIPTION,ENGINEERED,FACILITYID,GIS_ENTRY_STAGE,HEIGHT_M,HOUSE_NO,INSERVICE_COST,INSERVICE_DATE,LEGACYID,LIFECYCLE_COST,LOCATED_ON,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MATERIAL,MODEL,MOD_DATE,NO_OF_BARRIERS,NO_OF_BULLNOSE,NO_OF_HWY_NOPOST,NO_OF_NOPOST,NO_OF_TRANSITION,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PAINTED,PARK_FENCE_TYPE,PARK_LEGACY_ID,PARK_OWNERSHIP,PROJECT_NO,QUANTITY,REFERENCE_NO,RETAINING_WALL_TYPE,ROAD_CODE,SERIAL_NO,SPECIAL_FEATURES,STATUS,STATUS_DATE,STATUS_PARKS,STRUCTURES_INSPECTION_ROUTE,TEMP,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WIDTH_M,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
1826,,3,Handrail,,,,20161128,,,1001898294,Final AB,,,,,1001898293,0,Retaining Wall,,Provincial,,,Steel,,20161128,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH 12449-2014,,,,,,,In Service,,,,,,,,,,2014,,0
1827,,5,No Post Guardrail,Temporary,,,20131126,,,1001581370,Final AB,,,,,,,Lane,,Engineering,,,Concrete,,20131126,2,,,,,,,Engineering,Surrey,Reflectorized,,,,7810-0175-00,,,,,,,In Service,,,,,,,,,,2013,,
1828,,5,No Post Guardrail,,,,20130513,,,1001594918,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20131219,,,,,,,,Engineering,Surrey,Reflectorized,,,,7811-0163-00,,,,,,,In Service,,,,,,,,,,2013,,
1829,,2,Fencing,,,,20120110,,,1001226050,Final AB,,,,,,,Median,,Engineering,,,Log Rail,,20140211,,,,,,,,Engineering,Surrey,Not Painted,,,,3808-6070-00,,,,,,,In Service,,,,,,,,,,2013,,
1830,,2,Fencing,,,,20120110,,,1001226051,Final AB,,,,,,,Median,,Engineering,,,Log Rail,,20140211,,,,,,,,Engineering,Surrey,Not Painted,,,,3808-6070-00,,,,,,,In Service,,,,,,,,,,2013,,
1831,,3,Handrail,,,,20110929,,,1001214516,Final AB,,,,,,,Bridge,,Parks,,,Steel,,20140407,,,,,,,,Parks,Surrey,Not Painted,,,,4804-6030-00,,,,,,,In Service,,,,,,,,,,2008,,
1832,,3,Handrail,,,,20110929,,,1001214515,Final AB,,,,,,,Bridge,,Parks,,,Steel,,20140407,,,,,,,,Parks,Surrey,Not Painted,,,,4804-6030-00,,,,,,,In Service,,,,,,,,,,2008,,
1833,,4,Highway No Post Guardrail,,,,20160126,,,1001855613,Final AB,,,,,,,Road,,MOTH,,,Concrete,,,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 8,,,,,,,In Service,,,,,,,,,,2014,,
1834,,6,Retaining Wall,,,,20160419,,,1001871480,Final AB,1.3,,,,,,Multi-use Pathway,,Engineering,,,Block,,,,,,,,,,Engineering,Surrey,Not Painted,,,,7813-0083-00,,,,,,,In Service,,,,,,,,,,2015,,
1835,,3,Handrail,,,,20100713,,,1001167137,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20160209,,,,,,,,Engineering,Surrey,Not Painted,,,,4800-5060-00,,,,,,,In Service,,,,,,,,,,2010,,
1836,,4,Highway No Post Guardrail,,,,20160126,,,1001855615,Final AB,,,,,,,Road,,MOTH,,,Concrete,,,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 8,,,,,,,In Service,,,,,,,,,,2014,,
1837,,5,No Post Guardrail,,,,20100209,,,1001149335,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20140318,,,2,,,,,Engineering,Surrey,Not Painted,,,,F/T,,,,,,,In Service,,,,,,,,,,,,
1838,,4,Highway No Post Guardrail,,,,20160126,,,1001855618,Final AB,,,,,,,Road,,MOTH,,,Concrete,,,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. 8,,,,,,,In Service,,,,,,,,,,2014,,
1839,,5,No Post Guardrail,Temporary,,,20160725,,,1001884653,Final AB,,,,,1001884650,0,Road,,Engineering,,045,Concrete,,20180221,,,,2,,,,Engineering,Surrey,Reflectorized,,,,7815-0052-00,,,,,,,In Service,,,,,,,,,,2017,,0
1840,,5,No Post Guardrail,4 NPGR,,,20091015,,,1001134804,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20130422,,,,,,,,Engineering,Surrey,Yellow,,,,,,,,,,,In Service,,,,,,,,,,2009,,
1841,,6,Retaining Wall,,,,20130502,,,1001561629,Final AB,,,,,,,Road,,Engineering,,,Wooden,,20130502,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3340-00,,,,,,,In Service,,,,,,,,,,2012,,
1842,,6,Retaining Wall,,,,20130502,,,1001561630,Final AB,,,,,,,Road,,Engineering,,,Wooden,,20130502,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3340-00,,,,,,,In Service,,,,,,,,,,,,
1843,,6,Retaining Wall,,,,20130502,,,1001561631,Final AB,,,,,,,Road,,Engineering,,,Block,,20130502,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3340-00,,,,,,,In Service,,,,,,,,,,2012,,
1844,,5,No Post Guardrail,,,,20130502,,,1001593838,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20130502,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3340-00,,,,,,,In Service,,,,,,,,,,2012,,
1845,,5,No Post Guardrail,,,,20130502,,,1001593839,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20130502,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3340-00,,,,,,,In Service,,,,,,,,,,2012,,
1846,,5,No Post Guardrail,,,,20130502,,,1001593840,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20130502,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3340-00,,,,,,,In Service,,,,,,,,,,2012,,
1847,,2,Fencing,,,,20130502,,,1001593841,Final AB,,,,,1001561631,,Retaining Wall,,Engineering,,,Chain Link,,20130502,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3340-00,,,,,,,In Service,,,,,,,,,,2012,,
1848,,5,No Post Guardrail,,,,20130502,,,1001593852,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20130502,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3340-00,,,,,,,In Service,,,,,,,,,,2012,,
1849,,5,No Post Guardrail,,,,20130502,,,1001593853,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20130502,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3340-00,,,,,,,In Service,,,,,,,,,,2012,,
1850,,5,No Post Guardrail,,,,20140403,,,1001739470,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20140404,,,,,,,,Engineering,Surrey,Yellow,,,,7809-0193-00,,,,,,,In Service,,,,,,,,,,2014,,
1851,,5,No Post Guardrail,Digitized Via 2013 Air Photo,,,20140422,,,1001742442,,,,,,,,Other,,Engineering,,,Concrete,,,,,,,,,,Engineering,Surrey,,,,,,,,,,,,In Service,,,,,,,,,,,,
1852,,2,Fencing,,,,20140422,,,1001742332,Final AB,,,,,1001742331,0,Walkway,,Engineering,,,Log Rail,,20140422,,,,,,,,Engineering,Surrey,Not Painted,,,,7809-0193-00,,,,,,,In Service,,,,,,,,,,2014,,0
1853,,2,Fencing,,,,20140904,,,1001779123,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,20140904,,,,,,,,Engineering,Surrey,Not Painted,,,,4812-3110-00,,,,,,,In Service,,,,,,,,,,2013,,
1854,,2,Fencing,,,,20140904,,,1001779144,Final AB,1.8,,,,,,Road,,Engineering,,,Chain Link,,20140904,,,,,,,,Engineering,Surrey,Not Painted,,,,4812-3090-00,,,,,,,In Service,,,,,,,,,,2013,,
1855,,5,No Post Guardrail,,,,20120724,,,1001418997,Final AB,,,,,,,,,Engineering,,,Concrete,,20130801,,,,,,,,Engineering,Surrey,Not Painted,,,,7811-0124-00,,,,,,,In Service,,,,,,,,,,2013,,
1856,,2,Fencing,,,,20130802,,,1001607998,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20130802,,,,,,,,Engineering,Surrey,,,,,7812-0112-00,,,,,,,In Service,,,,,,,,,,2013,,
1857,,2,Fencing,,,,20130802,,,1001607999,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20130802,,,,,,,,Engineering,Surrey,,,,,7812-0112-00,,,,,,,In Service,,,,,,,,,,2013,,
1858,,2,Fencing,,,,20120919,,,1001210898,Final AB,,,,,,,Sidewalk,,Engineering,,,Chain Link,,20130813,,,,,,,,Engineering,Surrey,Not Painted,,,,3810-6050-00,,,,,,,In Service,,,,,,,,,,2012,,
1859,,2,Fencing,Digitized Via 2013 Air Photo,,,20140407,,,1001740156,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20140407,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1860,,2,Fencing,Digitized Via 2013 Air Photo,,,20140407,,,1001740155,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20140407,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1861,,6,Retaining Wall,,,,20120724,,,1001419058,Final AB,,,,,,,Sidewalk,,Engineering,,,Block,,20140408,,,,,,,,Engineering,Surrey,Not Painted,,,,1708-3030-00,,,,,,,In Service,,,,,,,,,,2012,,
1862,,2,Fencing,,,,20140409,,,1001740559,Final AB,,,,,,,Other,,Engineering,,,Chain Link,,,,,,,,,,Engineering,Surrey,Black,,,,7812-0193-00,,,,,,,In Service,,,,,,,,,,2014,,
1863,,5,No Post Guardrail,,,,20161025,,,1001214209,Initial AB,,,,,,,Road,,Engineering,,,Concrete,,20161025,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3310-00,,,,,,,In Service,,,,,,,,,,2014,,
1864,,5,No Post Guardrail,,,,20140411,,,1001741128,Final AB,,,,,,,Other,,Engineering,,,Concrete,,,,,,,,,,Engineering,Surrey,Reflectorized,,,,7812-0244-00,,,,,,,Proposed,,,,,,,,,,,,
1865,,2,Fencing,Digitized Via 2014 Air Photo,,,20140411,,,1001741219,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20140411,,,,,,,,Engineering,Surrey,,,,,,,,,,,,In Service,,,,,,,,,,,,
1866,,2,Fencing,Digitized Via 2014 Air Photo,,,20140411,,,1001741220,Final AB,,,,,,,Walkway,,Engineering,,,Chain Link,,20140411,,,,,,,,Engineering,Surrey,,,,,,,,,,,,In Service,,,,,,,,,,,,
1867,,5,No Post Guardrail,,,,20140415,,,1001741631,EC,,,,,,,Other,,Engineering,,,Concrete,,20140415,,,,,,,,Engineering,Surrey,Reflectorized,,,,7811-0231-00,,,,,,,Proposed,,,,,,,,,,,,
1868,,2,Fencing,,,,20161025,,,1001214213,Initial AB,1,,,,,,Multi-use Pathway,,Engineering,,,Log Rail,,20161025,,,,,,,,Engineering,Surrey,Not Painted,,,,1704-3310-00,,,,,,,In Service,,,,,,,,,,2014,,
1869,,6,Retaining Wall,,,,20161128,,,1001898119,Final AB,,,,,,,Sidewalk,,Provincial,,,Green Wall,,20161128,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH 12449-2013,,,,,,,In Service,,,,,,,,,,2014,,
1870,,6,Retaining Wall,,,,20161128,,,1001898120,Final AB,,,,,,,Bridge,,Provincial,,,Concrete,,20161128,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH 12449-2013,,,,,,,In Service,,,,,,,,,,2013,,
1871,,4,Highway No Post Guardrail,,,,20161128,,,1001898283,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20161128,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH 12449-2014,,,,,,,In Service,,,,,,,,,,2014,,
1872,,2,Fencing,Noise Wall,,,20161128,,,1001898288,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20161128,,,,,,,,Provincial,Provincial,Green,,,,MOTH 12449-2014,,,,,,,In Service,,,,,,,,,,2014,,
1873,,2,Fencing,Noise Wall,,,20161128,,,1001898289,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20161128,,,,,,,,Provincial,Provincial,Green,,,,MOTH 12449-2014,,,,,,,In Service,,,,,,,,,,2014,,
1874,,0,Crash Attenuator,,,,20161128,,,1001898290,Final AB,,,,,,,Road,,Provincial,,,Metal Waffle,,,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH 12449-2014,,,,,,,In Service,,,,,,,,,,2014,,
1875,,4,Highway No Post Guardrail,,,,20161128,,,1001898291,Final AB,,,,,,,Road,,Provincial,,,Concrete,,20161128,,,,,,,,Provincial,Provincial,Not Painted,,,,MOTH 12449-2014,,,,,,,In Service,,,,,,,,,,2014,,
1876,,3,Handrail,,,,20120215,,,1001360745,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20160209,,,,,,,,Engineering,Surrey,Not Painted,,,,4810-3030-00,,,,,,,In Service,,,,,,,,,,2011,,
1877,,3,Handrail,,,,20120215,,,1001360746,Final AB,,,,,,,Retaining Wall,,Engineering,,,Metal Tube,,20160209,,,,,,,,Engineering,Surrey,Not Painted,,,,4810-3030-00,,,,,,,In Service,,,,,,,,,,2011,,
1878,,3,Handrail,,,,20090119,,,1001078184,Final AB,,,,,,,Road,,Engineering,,,Metal Tube,,20160209,,,,,,,,Engineering,Surrey,,,,,7803-0210-00,,,,,,,In Service,,,,,,,,,,2009,,
1879,,4,Highway No Post Guardrail,,,,20160209,,,1001858247,Final AB,,,,,,,Road,,MOTH,,,Concrete,,,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. F1,,,,,,,In Service,,,,,,,,,,2013,,
1880,,4,Highway No Post Guardrail,,,,20160209,,,1001858249,Final AB,,,,,,,Road,,MOTH,,,Concrete,,,,,,,,,,MOTH,Provincial,Not Painted,,,,SFPR Seg. F1,,,,,,,In Service,,,,,,,,,,2013,,
1881,,6,Retaining Wall,,,,20160413,,,1001870102,Final AB,0.8,,,,,,Other,,Engineering,,,Block,,20160413,,,,,,,,Engineering,Private,Not Painted,,,,7811-0071-00,,,,,,,In Service,,,,,,,,,,2015,,
1882,,6,Retaining Wall,,,,20140908,,,1001779480,Final AB,,,,,,,Walkway,,Engineering,,,Block,,20140908,,,,,,,,Engineering,Surrey,Not Painted,,,,3805-6120-00,,,,,,,In Service,,,,,,,,,,2012,,
1883,,6,Retaining Wall,,,,20140909,,,1001779481,Final AB,,,,,,,Sidewalk,,Engineering,,,Block,,20140909,,,,,,,,Engineering,Surrey,Not Painted,,,,3805-6120-00,,,,,,,In Service,,,,,,,,,,2012,,
1884,,2,Fencing,,,,20140828,,,1001714903,,,,,,,,Walkway,,Engineering,,074,Chain Link,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3807-6050-00,,,,,,,In Service,,,,,,,,,,2011,,
1885,,2,Fencing,,,,20140828,,,1001714904,,,,,,,,Walkway,,Engineering,,074,Chain Link,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3807-6050-00,,,,,,,In Service,,,,,,,,,,2011,,
1886,,2,Fencing,,,,20140828,,,1001778013,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1887,,2,Fencing,,,,20140828,,,1001778015,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1888,,2,Fencing,,,,20140828,,,1001777916,Final AB,,,,,,,Sidewalk,,Engineering,,074,Steel,,20140828,,,,,,,,Engineering,Surrey,Black,,,,3807-6050-00,,,,,,,In Service,,,,,,,,,,2011,,
1889,,2,Fencing,,,,20140828,,,1001777918,Final AB,,,,,,,Sidewalk,,Engineering,,074,Steel,,20140828,,,,,,,,Engineering,Surrey,Black,,,,3807-6050-00,,,,,,,In Service,,,,,,,,,,2011,,
1890,,2,Fencing,,,,20140911,,,1001780517,Final AB,,,,,,,Median,,Engineering,,060,Log Rail,,20140911,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-2250-07,,,,,,,In Service,,,,,,,,,,2012,,
1891,,2,Fencing,,,,20140911,,,1001780516,Final AB,,,,,,,Median,,Engineering,,060,Log Rail,,20140911,,,,,,,,Engineering,Surrey,Not Painted,,,,1799-2250-07,,,,,,,In Service,,,,,,,,,,2012,,
1892,,2,Fencing,,,,20140828,,,1001561701,Final AB,,,,,,,Multi-use Pathway,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1893,,2,Fencing,,,,20140828,,,1001561702,Final AB,,,,,,,Multi-use Pathway,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1894,,2,Fencing,,,,20130110,,,1001562748,Final AB,,,,,,,Multi-use Pathway,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1895,,2,Fencing,,,,20130110,,,1001562749,Final AB,,,,,,,Multi-use Pathway,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1896,,2,Fencing,,,,20140828,,,1001778018,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1897,,2,Fencing,,,,20130813,,,1001608612,Final AB,,,,,1001210897,,Sidewalk,,Engineering,,,Chain Link,,20130813,,,,,,,,Engineering,Surrey,Not Painted,,,,3810-6050-00,,,,,,,In Service,,,,,,,,,,2012,,
1898,,2,Fencing,,,,20120919,,,1001210897,Final AB,,,,,,,Sidewalk,,Engineering,,,Chain Link,,20130813,,,,,,,,Engineering,Surrey,Not Painted,,,,3810-6050-00,,,,,,,In Service,,,,,,,,,,2012,,
1899,,2,Fencing,,,,20130910,,,1001706463,Final AB,,,,,1001706461,,Other,,Engineering,,,,,20130910,,,,,,,,Engineering,Surrey,,,,,7806-0294-00,,,,,,,In Service,,,,,,,,,,2012,,
1900,,2,Fencing,,,,20140109,,,1001723337,Final AB,,,,,,,Other,,Engineering,,,Chain Link,,20140109,,,,,,,,Engineering,Private,Not Painted,,,,7810-0230-00,,,,,,,In Service,,,,,,,,,,2013,,
1901,,2,Fencing,,,,20140115,,,1001724575,Final AB,,,,,,,Multi-use Pathway,,Engineering,,,Log Rail,,20140115,,,,,,,,Engineering,Surrey,Not Painted,,,,7808-0154-00,,,,,,,Proposed,,,,,,,,,,2013,,
1902,,5,No Post Guardrail,,,,20140115,,,1001724591,Final AB,,,,,,,Multi-use Pathway,,Engineering,,,Concrete,,20140115,,,,,,,,Engineering,Surrey,Reflectorized,,,,7808-0154-00,,,,,,,In Service,,,,,,,,,,2013,,
1903,,5,No Post Guardrail,,,,20140618,,,1001753651,EC,,,,,,,Road,,Engineering,,,,,20140618,,,,,,,,Engineering,Surrey,,,,,7809-0132-00,,,,,,,Proposed,,,,,,,,,,,,
1904,,3,Handrail,,,,20140905,,,1001779375,Final AB,,,,,,,,,Engineering,,,Steel,,20140905,,,,,,,,Engineering,Surrey,Not Painted,,,,4811-3020-00,,,,,,,In Service,,,,,,,,,,2013,,
1905,,3,Handrail,,,,20140905,,,1001779376,,,,,,,,,,Engineering,,,Steel,,,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1906,,2,Fencing,,,,20140813,"Chain Link Fence; South Surrey Athletic Park, 1925 148 St",,1001781349,,,01925,,20141031,,,,around sythetic field #11,Parks,,123,Chain Link,,,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,Parks,Surrey,,Sportsfield,,,,,,,14800,,,PLANNED,,OPERATING,,,,,,,,,,
1907,,2,Fencing,(lbob new) ,,,,"Chainlink; 78B - Utility ROW, 6030 184 St",,1001482787,,1.5,06030,0,,,,,"along east side of site, ref # 3",Parks,,078,Chain Link,,20140910,,,,,,"78B - Utility ROW, 6030 184 St",Park,Parks,Surrey,,Perimeter,0712-000002066,,,1,3,,18400,,,In Service,20110722133600,OPERATING,,N,,,,,,,,
1908,,2,Fencing,(lbob new) ,,,,"Log Rail; 78B - Utility ROW, 6030 184 St",,1001482789,Final AB,0.5,06030,0,20080401,,,Walkway,"along 60 Ave path entrance, ref # 4",Parks,,078,Log Rail,,20140910,,,,,,"78B - Utility ROW, 6030 184 St",Park,Parks,Surrey,Not Painted,Perimeter,0712-000002067,,3807-6080-00,1,4,,18400,,,In Service,20110722134000,OPERATING,,N,,,,,,2012,,
1909,,2,Fencing,(lbob new) ,,,,"Log Rail; 78B - Utility ROW, 6030 184 St",,1001482790,Final AB,0.5,06030,0,20080401,,,Walkway,"along 184 St path entrance, ref # 5",Parks,,078,Log Rail,,20140910,,,,,,"78B - Utility ROW, 6030 184 St",Park,Parks,Surrey,Not Painted,Perimeter,0712-000002068,,3807-6080-00,1,5,,18400,,,In Service,20110722134200,OPERATING,,N,,,,,,2012,,
1910,,2,Fencing,(lbob new) ,,,,"Chainlink; 78B - Utility ROW, 6030 184 St",,1001482772,,1.5,06030,0,,,,,"along north side of path from 60a Ave, ref # 1",Parks,,078,Chain Link,,20140910,,,,,,"78B - Utility ROW, 6030 184 St",Park,Parks,Surrey,,Walkway,0712-000002064,,,1,1,,18400,,,In Service,20110722133200,OPERATING,,N,,,,,,,,
1911,,2,Fencing,,,,20140910,,,1001780472,Final AB,,,,,,,Walkway,,Engineering,,078,Chain Link,,20140910,,,,,,,,Engineering,Surrey,Not Painted,,,,3807-6080-00,,,,,,,In Service,,,,,,,,,,2012,,
1912,,2,Fencing,,,,20140910,,,1001780473,,,,,,,,Other,,Engineering,,,Chain Link,,20140910,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1913,,2,Fencing,,,,20140910,,,1001780485,Final AB,,,,,,,Walkway,,Engineering,,078,Log Rail,,20140910,,,,,,,,Engineering,Surrey,Not Painted,,,,3807-6080-00,,,,,,,In Service,,,,,,,,,,2012,,
1914,,2,Fencing,,,,20140910,,,1001780486,Final AB,,,,,,,Walkway,,Engineering,,078,Log Rail,,20140910,,,,,,,,Engineering,Surrey,Not Painted,,,,3807-6080-00,,,,,,,In Service,,,,,,,,,,2012,,
1915,,2,Fencing,,,,20140910,,,1001780489,Final AB,,,,,,,Walkway,,Engineering,,078,Log Rail,,20140910,,,,,,,,Engineering,Surrey,Not Painted,,,,3807-6080-00,,,,,,,In Service,,,,,,,,,,2012,,
1916,,2,Fencing,,,,20140910,,,1001780490,Final AB,,,,,,,Walkway,,Engineering,,078,Log Rail,,20140910,,,,,,,,Engineering,Surrey,Not Painted,,,,3807-6080-00,,,,,,,In Service,,,,,,,,,,2012,,
1917,,2,Fencing,,,,20160314,,,1001864762,Final AB,,,,,,,Walkway,,Engineering,,,Log Rail,,20160314,,,,,,,,Engineering,Surrey,Not Painted,,,,7811-0255-00,,,,,,,In Service,,,,,,,,,,2015,,
1918,,5,No Post Guardrail,,,,20160315,,,1001864834,,,,,,,,Road,,Engineering,,,Concrete,,20160315,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1919,,2,Fencing,,,,20160317,,,1001865205,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,,,,,,,,,Engineering,Surrey,Not Painted,,,,7814-0138-00,,,,,,,In Service,,,,,,,,,,2015,,
1920,,3,Handrail,,,,20160419,,,1001871481,Final AB,0.9,,,,,,Multi-use Pathway,,Engineering,,,Steel,,20160419,,,,,,,,Engineering,Surrey,Black,,,,7813-0083-00,,,,,,,In Service,,,,,,,,,,2015,,
1921,,6,Retaining Wall,,,,20160419,,,1001871482,Final AB,1.3,,,,,,Sidewalk,,Engineering,,,Block,,20160419,,,,,,,,Engineering,Surrey,Not Painted,,,,7813-0083-00,,,,,,,In Service,,,,,,,,,,2015,,
1922,,5,No Post Guardrail,,,,20160317,,,1001865209,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20160317,,,,,,,,Engineering,Surrey,Reflectorized,,,,7814-0138-00,,,,,,,In Service,,,,,,,,,,2015,,
1923,,2,Fencing,,,,20140828,,,1001778019,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1924,,2,Fencing,,,,20140828,,,1001778020,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1925,,2,Fencing,,,,20140828,,,1001778021,Final AB,,,,,,,Road,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1926,,2,Fencing,,,,20140828,,,1001778025,,,,,,,,Multi-use Pathway,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1927,,2,Fencing,,,,20140828,,,1001778137,Final AB,,,,,,,Median,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1928,,2,Fencing,,,,20140828,,,1001778138,Final AB,,,,,,,Median,,Engineering,,,Log Rail,,20140828,,,,,,,,Engineering,Surrey,Not Painted,,,,3809-6020-00,,,,,,,In Service,,,,,,,,,,2011,,
1929,,3,Handrail,,,,20140905,,,1001779356,,,,,,,,,,Engineering,,,Steel,,20140905,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1930,,3,Handrail,,,,20140905,,,1001779357,Final AB,,,,,1001779356,0,Retaining Wall,,Engineering,,,Steel,,20140905,,,,,,,,Engineering,Surrey,Not Painted,,,,4811-3020-00,,,,,,,In Service,,,,,,,,,,2013,,0
1931,,3,Handrail,,,,20140905,,,1001779358,Final AB,,,,,,,Retaining Wall,,Engineering,,,Steel,,20140905,,,,,,,,Engineering,Surrey,Not Painted,,,,4811-3020-00,,,,,,,In Service,,,,,,,,,,2013,,
1932,,3,Handrail,,,,20140905,,,1001779359,,,,,,1001779358,0,,,Engineering,,,Steel,,,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,0
1933,,2,Fencing,,,,20140812,,,1001759058,,,,,,,,Road,,Engineering,,058,Log Rail,,20140812,,,,,,,,Engineering,Surrey,Not Painted,,,,,,,,,,,In Service,,,,,,,,,,,,
1934,,2,Fencing,,,,20140213,,,1001729379,Final AB,,,,,,,Other,,Engineering,,,Log Rail,,20140217,,,,,,,,Engineering,Surrey,Not Painted,,,,7805-0300-00,,,,,,,In Service,,,,,,,,,,2013,,
1935,,5,No Post Guardrail,,,,20140213,,,1001729389,Final AB,,,,,,,Road,,Engineering,,,Concrete,,20140217,,,,,,,,Engineering,Surrey,Not Painted,,,,7805-0300-00,,,,,,,In Service,,,,,,,,,,2013,,
