,ARDSA_DITCH,CHANNEL_TYPE,CHANNEL_TYPE2,COMMENTS,CRE_DATE,DOWN_ELEVATION,ENABLED,FACILITYID,GIS_ENTRY_STAGE,LEGACYID,MOD_DATE,NAME,OWNER,PROJECT_NO,SENSITIVITY,SLOPE,STATUS,UP_ELEVATION,YR
7857,,0,Creek,,20040209,,1,1000779151,,10000331,20100401,East Bon Accord Crk,Surrey,,A,0,In Service,,
7858,,0,Creek,,20120326,,1,1001406472,,1000779168,20120326,East Bon Accord Crk,Surrey,,A,0,In Service,,
7859,,1,Ditch,,20150421,,1,1001819398,,1000779318,20150421,,Surrey,,B,0,In Service,,
7860,,0,Creek,,20040206,,1,1000779234,,10000247,20100401,Bon Accord Crk,Surrey,,A,0,In Service,,
7861,,1,Ditch,,20040206,,1,1000779314,,10000234,20150422,,Surrey,,B,0,In Service,,
7862,,1,Ditch,,20160502,,1,1001873928,Final AB,,20160502,,Provincial,,C,,In Service,,2015
7863,,1,Ditch,,20150424,,1,1001819790,Final AB,,20150424,,Provincial,SFPR Seg. 7,C,,In Service,,2014
7864,,0,Creek,,20160502,,1,1001873997,,1001752561,20160502,Bon Accord Crk,Surrey,,A,0,In Service,,
7865,,1,Ditch,,20060206,,1,1000779328,,10000230,20100401,,Surrey,,B,0,In Service,,
7866,,1,Ditch,,20040209,,1,1000779167,,10000348,20100401,,Surrey,,A,0,In Service,,
7867,,1,Ditch,,20171012,,1,1001898520,Final AB,,20171012,East Bon Accord Creek,Surrey,4810-3130-00,A,,In Service,4.71,2017
7868,,1,Ditch,,20150424,,1,1001819802,,1001819801,20160502,,Surrey,,AO,0,In Service,,
7869,,1,Ditch,,20160502,,1,1001873777,Final AB,,20160502,,Provincial,Gateway NB,C,,In Service,,2015
7870,,1,Ditch,,20160502,,1,1001873755,Final AB,,20160502,,Provincial,Gateway NB,C,,In Service,,2015
7871,,1,Ditch,,20160921,0,1,1001892745,,1000784981,20160921,,Surrey,,C,0,In Service,0,
7872,,1,Ditch,,20020905,,1,1000784934,,398589,20100401,,Surrey,,C,,In Service,,
7873,,1,Ditch,,20020905,,1,1000784925,,398578,20100401,,Surrey,,C,,In Service,,
7874,,1,Ditch,,20020905,,1,1000784987,,398472,20100401,,Surrey,,C,,In Service,,
7875,,1,Ditch,,20020905,,1,1000784935,,398590,20100401,,Surrey,,C,,In Service,,
7876,,1,Ditch,,20020905,,1,1000784886,,398493,20100401,,Surrey,,C,,In Service,,
7877,,1,Ditch,,20020905,,1,1000784889,,398496,20100401,,Surrey,,C,,In Service,,
7878,,1,Ditch,,20020905,,1,1000784892,,398500,20100401,,Surrey,,C,,In Service,,
7879,,1,Ditch,,20020905,,1,1000784857,,398508,20100401,,Surrey,,C,,In Service,,
7880,,1,Ditch,As Per Dillon Jan. 2017 Report,20020905,,1,1000787903,,397335,20170920,,Surrey,,C,,In Service,,
7881,,1,Ditch,,20170307,,1,1001911940,,1000787978,20170307,,Surrey,,C,,In Service,,
7882,,1,Ditch,,20020905,,1,1000787882,,397512,20100401,,Surrey,,C,,In Service,,
7883,,1,Ditch,,20020905,,1,1000787861,,397479,20130412,,Surrey,,C,,In Service,,
7884,,1,Ditch,,20051117,0,1,1000787897,,397482,20100401,,Surrey,,C,0,In Service,0,
7885,,1,Ditch,,20020905,,1,1000787883,,397514,20130412,,Surrey,,C,,In Service,,
7886,,1,Ditch,,20020905,,1,1000787816,,397513,20100401,,Surrey,,C,,In Service,,
7887,,1,Ditch,,20040915,,1,1000787846,,10003913,20100406,,Surrey,,C,0,In Service,,
7888,,1,Ditch,,20040915,,1,1000787845,,10003912,20100406,,Surrey,,C,0,In Service,,
7889,,0,Creek,As Per Dillon Jan. 2017 Report,20111108,0,1,1001218446,,1000787902,20170920,Upper Titman Crk,Surrey,,C,0,In Service,0,
7890,,0,Creek,,20000804,0,1,1000788125,,10004694,20140212,Barbara Crk,Private,,A,0,In Service,0,1996
7891,,0,Creek,West Compesation Channel,20140212,,1,1001729227,Final AB,,20140212,,Surrey,7811-0241-01,,,In Service,30.240000000000002,2013
7892,,0,Creek,,20060629,0,1,1000788126,,10004695,20110519,Barbara Crk,Surrey,,A,0,In Service,0,1996
7893,,1,Ditch,,20040913,,1,1000788222,,10003638,20150903,,Surrey,,C,0,In Service,,
7894,,0,Creek,,20051118,0,1,1000788195,,306478,20150903,,Surrey,,B,0,In Service,0,
7895,,1,Ditch,,20020802,,1,1000788597,,386357,20130412,,Surrey,,C,,In Service,,
7896,,2,River,,20000101,0,1,1000788219,,10003633,20100406,Nicomekl River,Surrey,,A,0,In Service,0,
7897,,1,Ditch,,20020802,,1,1000788183,,386478,20100401,,Surrey,,AO,,In Service,,
7898,,0,Creek,,20040913,,1,1000788220,,10003634,20100401,,Surrey,,A,0,In Service,,
7899,,1,Ditch,,20020802,,1,1000782417,,385367,20100401,,Surrey,,AO,,In Service,,
7900,,1,Ditch,,20020802,,1,1000788674,Final AB,386310,20100406,,Surrey,,AO,,In Service,,
7901,,1,Ditch,,20000802,,1,1000788627,,386450,20130201,,Surrey,,AO,0,In Service,,
7902,,2,River,,20060629,0,1,1000788248,,307744,20100406,Nicomekl River,Surrey,,A,0,In Service,0,
7903,,1,Ditch,,20020802,,1,1000788158,,386833,20100401,,Surrey,,AO,,In Service,,
7904,,1,Ditch,,20000802,,1,1000788744,,10004602,20100401,,Surrey,,AO,0,In Service,,
7905,,1,Ditch,,20020802,,1,1000788157,,386827,20100401,,Surrey,,AO,,In Service,,
7906,,1,Ditch,,20020802,,1,1000788160,,386837,20100401,,Surrey,,AO,,In Service,,
7907,,1,Ditch,,20000802,,1,1000788743,,385039,20130409,,Surrey,,AO,,In Service,,
7908,,1,Ditch,,20020802,,1,1000788715,,386825,20100401,,Surrey,,AO,,In Service,,
7909,,1,Ditch,,20020802,,1,1000788713,,387002,20130409,,Surrey,,AO,,In Service,,
7910,,2,River,,20060629,0,1,1000788831,,302335,20100406,Nicomekl River,Surrey,,A,0,In Service,0,
7911,,1,Ditch,,20051123,0,1,1000788711,,386908,20100401,,Surrey,,AO,0,In Service,0,
7912,,1,Ditch,,20020802,,1,1000782379,,385443,20100401,,Surrey,,AO,,In Service,,
7913,,1,Ditch,,20020802,,1,1000782273,,385061,20100401,,Surrey,,AO,,In Service,,
7914,,1,Ditch,,20020802,,1,1000782836,,385065,20100401,,Surrey,,AO,,In Service,,
7915,,1,Ditch,,20000802,,1,1000782264,,10001865,20100401,,Surrey,,AO,0,In Service,,
7916,,1,Ditch,,20060629,,1,1000788721,,10001878,20100406,,Surrey,,AO,0,In Service,,
7917,,1,Ditch,,20020802,,1,1000788845,,385068,20100401,,Surrey,,AO,,In Service,,
7918,,1,Ditch,,20070322,-1.95,1,1000821456,Final AB,,20100406,,Surrey,4802-4080-01,UN,,In Service,-1.95,2007
7919,,1,Ditch,,20020802,,1,1000782432,,385384,20100401,,Surrey,,AO,,In Service,,
7920,,2,River,,20060629,0,1,1000782847,,301995,20100406,Serpentine River,Surrey,,A,0,In Service,0,
7921,,1,Ditch,,20020802,,1,1000782837,,385071,20100401,,Surrey,,AO,,In Service,,
7922,,1,Ditch,,20020801,,1,1000775098,,379846,20100401,,Surrey,,C,,In Service,,
7923,,1,Ditch,,20020802,,1,1000782377,,385441,20100401,,Surrey,,AO,,In Service,,
7924,,1,Ditch,,20140205,-1.95,1,1001727922,Final AB,1000782310,20100406,,Surrey,4802-4080-00,AO,0,In Service,-1.95,2005
7925,,1,Ditch,,20051123,,1,1000782234,,10005348,20140205,,Surrey,,AO,0,In Service,,
7926,,1,Ditch,,20020802,,1,1000782351,,385135,20100401,,Surrey,,AO,,In Service,,
7927,,1,Ditch,,20050824,-1.95,1,1000774188,Final AB,10004640,20100406,,Surrey,4802-4080-02,AO,0,In Service,-1.95,2005
7928,,1,Ditch,,20050802,,1,1000774190,,401422,20100401,,Surrey,,AO,0,In Service,,
7929,,1,Ditch,,20000802,,1,1000774180,,10004632,20100401,,Surrey,,AO,0,In Service,,
7930,,1,Ditch,,20070321,,1,1000821384,,380321,20100406,,Surrey,4802-4080-01,AO,,In Service,,
7931,,1,Ditch,,20020801,,1,1000774752,,379898,20100401,,Surrey,,AO,,In Service,,
7932,,1,Ditch,,20020801,,1,1000774794,,379786,20100401,,Surrey,,AO,,In Service,,
7933,,1,Ditch,,20020801,,1,1000774751,,379893,20100401,,Surrey,,AO,,In Service,,
7934,,1,Ditch,,20020801,,1,1000775095,,379842,20100401,,Surrey,,C,,In Service,,
7935,,1,Ditch,,20150921,,1,1001839764,,1001839763,20150921,,Surrey,,AO,,In Service,,
7936,,1,Ditch,,20020801,,1,1000774222,,380309,20111114,,Surrey,,AO,,In Service,,
7937,,1,Ditch,,20020801,,1,1000774414,,380330,20100401,,Surrey,,AO,,In Service,,
7938,,1,Ditch,,20020801,,1,1000774239,,380326,20100401,,Surrey,,AO,,In Service,,
7939,,1,Ditch,,20020801,,1,1000774406,,380353,20100401,,Surrey,,AO,,In Service,,
7940,,1,Ditch,,20020801,,1,1000774409,,380360,20100401,,Surrey,,AO,,In Service,,
7941,,1,Ditch,,20020801,,1,1000774401,,380327,20100401,,Surrey,,AO,,In Service,,
7942,,1,Ditch,,20020801,,1,1000774421,,380344,20100401,,Surrey,,AO,,In Service,,
7943,,1,Ditch,,20020801,,1,1000774334,,380357,20100401,,Surrey,,AO,,In Service,,
7944,,1,Ditch,,20020801,,1,1000774228,,380343,20100401,,Surrey,,AO,,In Service,,
7945,,1,Ditch,,20020801,,1,1000774295,,380342,20100401,,Surrey,,AO,,In Service,,
7946,,1,Ditch,,20020801,,1,1000775105,,379874,20100401,,Surrey,,C,,In Service,,
7947,,1,Ditch,,20020801,,1,1000775106,,379875,20100401,,Surrey,,C,,In Service,,
7948,,1,Ditch,,20051124,0,1,1000774193,,10005473,20100401,,Surrey,,B,0,In Service,0,
7949,,1,Ditch,,20051124,0,1,1000774194,,10005474,20110127,,Surrey,,B,0,In Service,0,
7950,,0,Creek,Updated to SHIM 2006,20120629,,1,1001416873,,1001416376,20120629,Hyland Crk,Surrey,,A,0,In Service,,
7951,,0,Creek,Updated to SHIM 2006,20120629,,1,1001416871,,1001416797,20120629,,Surrey,,A,0,In Service,,
7952,,0,Creek,Updated to SHIM 2006,20060629,,1,1000776969,Final AB,234572,20120629,Hyland Crk,Surrey,D915,A,0,In Service,,
7953,,1,Ditch,,20060629,,1,1000777011,,395551,20100401,,Surrey,,A,0,In Service,,
7954,,0,Creek,Updated to SHIM 2006,20060629,,1,1000776975,Final AB,234571,20120629,Hyland Crk,Surrey,D915,A,0,In Service,,
7955,,0,Creek,Updated to SHIM 2006,20060629,0,1,1000776977,Final AB,234525,20120629,Hyland Crk,Surrey,D915,A,0,In Service,0,
7956,,1,Ditch,,20060629,,1,1000776276,,381462,20100401,,Surrey,,C,0,In Service,,
7957,,0,Creek,Updated to SHIM 2006,20060629,,1,1000776987,Final AB,234585,20120629,Hyland Crk,Surrey,D915,A,0,In Service,,
7958,,0,Creek,Updated to SHIM 2006,20060629,,1,1000776872,,404248,20120629,Hyland Crk,Surrey,,A,0,In Service,,
7959,,0,Creek,Updated to SHIM 2006,20060629,,1,1000776873,,234531,20120629,Hyland Crk,Surrey,,A,0,In Service,,
7960,,1,Ditch,,20060629,,1,1000776831,,395687,20130218,,Surrey,,C,0,In Service,,
7961,,1,Ditch,,20060629,,1,1000776829,,395676,20130218,,Surrey,,C,0,In Service,,
7962,,1,Ditch,Updated to SHIM 2007,20020905,,1,1000777019,,395656,20120629,,Surrey,,AO,,In Service,,
7963,,1,Ditch,,20060629,,1,1000776817,,395519,20100401,,Surrey,,B,0,In Service,,
7964,,1,Ditch,,20060629,,1,1000776819,,395619,20100401,,Surrey,,B,0,In Service,,
7965,,1,Ditch,,20060629,,1,1000776820,,395621,20100401,,Surrey,,B,0,In Service,,
7966,,1,Ditch,,20060629,,1,1000776958,,395666,20100401,,Surrey,,AO,0,In Service,,
7967,,1,Ditch,Updated to SHIM 2007,20120605,,1,1001415005,,1000776931,20120629,,Surrey,,AO,0,In Service,,
7968,,1,Ditch,Updated to SHIM 2007,20060629,,1,1000776937,,395494,20120629,,Surrey,,AO,0,In Service,,
7969,,1,Ditch,Updated to SHIM 2007,20060629,,1,1000776929,,395492,20120629,,Surrey,,AO,0,In Service,,
7970,,0,Creek,Updated to SHIM 2007,20060629,,1,1000785443,,405316,20120629,Bear Crk,Surrey,,A,0,In Service,,
7971,,1,Ditch,Updated to SHIM 2007,20060629,,1,1000785456,,405331,20120629,,Surrey,,A,0,In Service,,
7972,,1,Ditch,,20160517,,1,1001877745,,,20160517,,Surrey,,,,In Service,,
7973,,0,Creek,,20170524,10.03,1,1001898589,Final AB,1001898581,20170524,,Surrey,7814-0011-01,A,3.92140627,In Service,10.82,2017
7974,,0,Creek,Updated to SHIM ERC 2010,20120606,,1,1001415014,,1000785754,20120629,,Surrey,,A,0,In Service,,
7975,,1,Ditch,,20060629,,1,1000781455,,405916,20100406,,Surrey,,C,0,In Service,,
7976,,1,Ditch,,20031107,,1,1000786230,,407889,20100401,,Surrey,,C,0,In Service,,
7977,,1,Ditch,,20160421,,1,1001872289,Final AB,,20160421,,Provincial,Gateway E1,C,,In Service,,2015
7978,,1,Ditch,,20160302,,1,1001862656,,,20160418,,Surrey,,C,,In Service,,
7979,,0,Creek,,20040203,,1,1000771574,,410035,20100406,,Surrey,,B,0,In Service,,
7980,,1,Ditch,,20040209,,1,1000779146,,10000326,20100401,,Surrey,,B,0,In Service,,
7981,,1,Ditch,,20040209,,1,1000779145,,10000325,20100401,,Surrey,,AO,0,In Service,,
7982,,0,Creek,,20150427,,1,1001820016,,1000771564,20150427,,Surrey,,B,0,In Service,,
7983,,1,Ditch,,20020905,,1,1000784929,,398584,20100401,,Surrey,,C,,In Service,,
7984,,1,Ditch,,20020905,,1,1000784926,,398581,20100401,,Surrey,,C,,In Service,,
7985,,1,Ditch,,20020905,,1,1000784936,,398591,20171018,,Surrey,,C,,In Service,,
7986,,1,Ditch,,20130506,,1,1001594034,,1000783940,20130506,,Surrey,,C,,In Service,,
7987,,1,Ditch,,20020905,,1,1000783935,,398612,20100401,,Surrey,,C,,In Service,,
7988,,1,Ditch,,20020905,,1,1000784884,,398484,20100624,,Surrey,,C,,In Service,,
7989,,1,Ditch,,20020905,,1,1000784863,,398618,20100401,,Surrey,,C,,In Service,,
7990,,1,Ditch,,20040824,0,1,1000784872,,10002893,20100406,,Surrey,,C,0,In Service,0,
7991,,1,Ditch,,20020905,,1,1000783938,,398615,20100401,,Surrey,,C,,In Service,,
7992,,1,Ditch,,20040824,0,1,1000784876,,10002896,20100406,,Surrey,,C,0,In Service,0,
7993,,1,Ditch,,20020905,,1,1000783933,,398610,20100401,,Surrey,,C,,In Service,,
7994,,1,Ditch,,20020905,,1,1000787959,,397460,20100401,,Surrey,,C,,In Service,,
7995,,1,Ditch,,20020905,,1,1000784978,,398450,20100401,,Surrey,,C,,In Service,,
7996,,1,Ditch,,20020905,,1,1000784849,,398534,20111223,,Surrey,,B,,In Service,,
7997,,1,Ditch,SEE SS-124-603,99990905,,1,1000784845,Final AB,398466,20100406,,Surrey,7800-0154-00,C,,In Service,,
7998,,1,Ditch,,20020905,,1,1000784944,,398603,20100401,,Surrey,,C,,In Service,,
7999,,1,Ditch,,20020905,,1,1000787900,,397494,20130411,,Surrey,,B,,In Service,,
8000,,1,Ditch,,20020905,,1,1000787873,,397497,20180524,,Surrey,,C,,In Service,,
8001,,1,Ditch,,20020905,,1,1000787964,,397475,20100401,,Surrey,,C,,In Service,,
8002,,1,Ditch,,20020802,,1,1000788108,,386818,20100401,,Surrey,,C,,In Service,,
8003,,0,Creek,,20051117,0,1,1000787775,,323426,20111103,Upper Titman Crk,Surrey,,A,0,In Service,0,
8004,,1,Ditch,"As Per Sept 15, 2010 Engineering ERC",20131118,,1,1001718916,,1000787743,20131118,,Surrey,,C,0,In Service,,
8005,,0,Creek,,20040913,,1,1000788047,,10003668,20100401,Titman Crk,Surrey,,A,0,In Service,,
8006,,1,Ditch,,20020802,,1,1000788175,,386913,20100401,,Surrey,,C,,In Service,,
8007,,1,Ditch,,20020802,,1,1000788073,,387039,20100401,,Surrey,,AO,,In Service,,
8008,,1,Ditch,,20000802,,1,1000788737,,10003443,20130409,,Surrey,,AO,0,In Service,,
8009,,1,Ditch,,20051122,0.7000000000000001,1,1000788040,,10005187,20111115,,Private,,B,0.3,In Service,0.9,1996
8010,,1,Ditch,,20020802,,1,1000788369,,387042,20100401,,Surrey,,AO,,In Service,,
8011,,1,Ditch,,20000802,,1,1000788739,,10003445,20100401,,Surrey,,AO,0,In Service,,
8012,,1,Ditch,,20070322,-1.95,1,1000821447,Final AB,,20100406,,Surrey,4802-4080-01,UN,,In Service,-1.95,2006
8013,,1,Ditch,,20070321,-1.95,1,1000821395,Final AB,,20100406,,Surrey,4802-4080-01,UN,,In Service,-1.67,2007
8014,,1,Ditch,,20070322,,1,1000821439,,385084,20100406,,Surrey,4802-4080-01,AO,,In Service,,
8015,,1,Ditch,,20020802,,1,1000788851,,385082,20100401,,Surrey,,AO,,In Service,,
8016,,1,Ditch,,20051123,0,1,1000788752,,10005336,20100401,,Surrey,,AO,0,In Service,0,
8017,,1,Ditch,,20020802,,1,1000788859,,385095,20100401,,Surrey,,AO,,In Service,,
8018,,1,Ditch,,20020802,,1,1000788856,,385092,20100401,,Surrey,,AO,,In Service,,
8019,,2,River,,20000101,0,1,1000788793,,302621,20100406,Nicomekl River,Surrey,,A,0,In Service,0,
8020,,1,Ditch,,20051123,0,1,1000788792,,385943,20100401,,Surrey,,AO,0,In Service,0,
8021,,1,Ditch,,20050823,,1,1000774176,,10004628,20100406,,Surrey,,AO,0,In Service,,
8022,,1,Ditch,,20020802,,1,1000788809,,385100,20100401,,Surrey,,AO,,In Service,,
8023,,2,River,,20060629,0,1,1000770645,,295714,20100406,Serpentine River,Surrey,,A,0,In Service,0,
8024,,1,Ditch,,20020801,,1,1000774220,,380399,20100401,,Surrey,,AO,,In Service,,
8025,,1,Ditch,,20020801,,1,1000774363,,380377,20100401,,Surrey,,UN,,In Service,,
8026,,2,River,,20000101,0,1,1000774166,,10001940,20100406,Serpentine River,Surrey,,A,0,In Service,0,
8027,,1,Ditch,,20020801,,1,1000774287,,380451,20100401,,Surrey,,AO,,In Service,,
8028,,1,Ditch,,20020801,,1,1000774338,,380366,20100401,,Surrey,,AO,,In Service,,
8029,,1,Ditch,,20020801,,1,1000774309,,380481,20100401,,Surrey,,AO,,In Service,,
8030,,1,Ditch,,20020801,,1,1000774373,,380416,20100401,,Surrey,,UN,,In Service,,
8031,,1,Ditch,,20020801,,1,1000774371,,380410,20100401,,Surrey,,AO,,In Service,,
8032,,1,Ditch,,20051124,0,1,1000774199,,10005478,20100401,,Surrey,,AO,0,In Service,0,
8033,,1,Ditch,,20020801,,1,1000774369,,380406,20100401,,Surrey,,AO,,In Service,,
8034,,1,Ditch,,20020801,,1,1000774342,,380407,20100401,,Surrey,,AO,,In Service,,
8035,,1,Ditch,,20060629,,1,1000776206,,401385,20100401,,Surrey,,AO,0,In Service,,
8036,,0,Creek,,20130206,,1,1001566714,Final AB,1000776303,20130206,,Surrey,9370,A,0,In Service,,
8037,,2,River,,20060629,,1,1000776306,Final AB,261507,20130206,Serpentine River,Surrey,9370,A,0,In Service,,
8038,,1,Ditch,,20060629,,1,1000776217,,381504,20100401,,Surrey,,AO,0,In Service,,
8039,,1,Ditch,,20060629,,1,1000775994,,381483,20100401,,Surrey,,C,0,In Service,,
8040,,1,Ditch,,20060629,,1,1000775991,,403535,20100401,,Surrey,,AO,0,In Service,,
8041,,1,Ditch,,20180321,-2.2,1,1001925176,Initial AB,,20180321,,Surrey,4815-4060-00,AO,0,In Service,-2.2,2017
8042,,1,Ditch,,20180321,-2.42,1,1001925184,Initial AB,,20180321,,Surrey,4815-4060-00,AO,0,In Service,-2.42,2017
8043,,1,Ditch,,20060629,,1,1000776268,,381570,20180321,,Surrey,,AO,0,In Service,,
8044,,1,Ditch,,20060629,,1,1000776240,Final AB,381491,20110519,Hook Brk,Surrey,,AO,0,In Service,,
8045,,1,Ditch,,20060629,,1,1000776266,Final AB,381564,20110519,,Surrey,,AO,0,In Service,,
8046,,1,Ditch,,20180321,-3.2,1,1001991629,Initial AB,1001925189,20180321,,Surrey,4815-4060-00,AO,0,In Service,-3.2,2017
8047,,2,River,,20180321,,1,1001991687,Final AB,1001566696,20180321,Serpentine River,Surrey,9370,A,0,In Service,,
8048,,2,River,,20180321,,1,1001991688,Final AB,1001991687,20180321,Serpentine River,Surrey,9370,A,0,In Service,,
8049,,1,Ditch,,20060629,,1,1000776309,Final AB,261512,20130206,,Surrey,D-958,A,0,In Service,,
8050,,1,Ditch,,20060629,,1,1000776308,Final AB,261511,20130206,,Surrey,D-958,A,0,In Service,,
8051,,2,River,,20060629,,1,1000776297,Final AB,403544,20130206,Serpentine River,Surrey,9370,A,0,In Service,,
8052,,1,Ditch,,20080229,,1,1000845890,Final AB,,20100406,,Surrey,4800-4030-00,AO,,In Service,,2004
8053,,1,Ditch,Updated to SHIM 2007,20080229,,1,1000845892,Initial AB,,20120629,,Surrey,,AO,,In Service,,
8054,,1,Ditch,,20080229,,1,1000845902,Initial AB,,20100406,,Surrey,4800-4030-00,AO,,In Service,,2004
8055,,1,Ditch,,20060629,,1,1000776960,,395532,20100401,,Surrey,,AO,0,In Service,,
8056,,1,Ditch,,20060629,,1,1000776954,,404244,20130206,,Surrey,,AO,0,In Service,,
8057,,1,Ditch,,20060629,,1,1000776963,,404246,20130206,,Surrey,,AO,0,In Service,,
8058,,1,Ditch,,20030627,,1,1000777576,,405183,20100401,,Surrey,,AO,0,In Service,,
8059,,1,Ditch,,20060629,,1,1000777575,,405182,20100401,,Surrey,,AO,0,In Service,,
8060,,1,Ditch,,20060629,,1,1000776915,,404266,20130206,,Surrey,,A,0,In Service,,
8061,,0,Creek,,20060629,,1,1000777538,,405258,20100401,Fleetwood Crk,Surrey,,AO,0,In Service,,
8062,,0,Creek,,20060629,,1,1000777587,,405194,20100401,Fleetwood Crk,Surrey,,A,0,In Service,,
8063,,0,Creek,,20060629,,1,1000777590,,405197,20100401,Fleetwood Crk,Surrey,,A,0,In Service,,
8064,,0,Creek,,20060629,,1,1000777596,,405203,20100401,,Surrey,,A,0,In Service,,
8065,,0,Creek,,20060629,,1,1000777601,,405208,20100401,,Surrey,,A,0,In Service,,
8066,,1,Ditch,,20060629,,1,1000785737,,392284,20100401,,Surrey,,UN,0,In Service,,
8067,,1,Ditch,,20060629,,1,1000786128,Final AB,407828,20100406,,Surrey,A-499,C,0,In Service,,
8068,,1,Ditch,,20111207,,1,1001222622,,1000785746,20140402,,Surrey,,C,0,In Service,,
8069,,1,Ditch,,20060629,,1,1000786131,Final AB,407831,20100406,,Surrey,A-499,C,0,In Service,,
8070,,1,Ditch,SEE SS-024-710,20111115,,1,1001220545,Final AB,1000790789,20120613, ,Surrey,4899-062,A,,In Service,,2002
8071,,1,Ditch,,20060629,,1,1000790778,,408869,20140422,,Surrey,,C,0,In Service,,
8072,,1,Ditch,,20060629,,1,1000789461,,409987,20100401,,Surrey,,C,0,In Service,,
8073,,0,Creek,,20060629,,1,1000790763,,408850,20120613,,Provincial,,B,0,In Service,,
8074,,0,Creek,In greenbelt - Updated by SHIM 2005,20111108,,1,1001218389,,1000790769,20140128,Serpentine Crk,Surrey,,A,0,In Service,,
8075,,1,Ditch,,20160428,,1,1001873515,Final AB,,20160428,,Provincial,Gateway E1,C,,In Service,,2013
8076,,1,Ditch,,20040202,,1,1000789467,,409993,20130305,,Surrey,,C,0,In Service,,
8077,,0,Creek,,20040130,,1,1000789516,,409915,20100401,Guildford Brk,Surrey,,A,0,In Service,,
8078,,0,Creek,,20040130,,1,1000789514,,409913,20100401,Guildford Brk,Surrey,,A,0,In Service,,
8079,,1,Ditch,,20040202,,0,1000789471,,409998,20160602,,Surrey,,C,0,History,,
8080,,1,Ditch,"As per Nov., 2012 Dillon Recomendation",20060629,,1,1000789483,,10004510,20130129,,Surrey,,C,0,In Service,,
8081,,1,Ditch,,20040202,,1,1000789449,,409971,20150624,,Surrey,,C,0,In Service,,
8082,,1,Ditch,,20040202,,1,1000789451,,409973,20140414,,Surrey,,C,0,In Service,,
8083,,1,Ditch,,20080219,,1,1000844788,,409974,20111013,,Surrey,7805-0352-00,C,0,In Service,,
8084,,1,Ditch,Updated to SHIM 2005,20040202,,1,1000789448,,409970,20140414,,Surrey,,B,0,In Service,,
8085,,0,Creek,Updated to SHIM 2005,20150320,,1,1001813179,,1001813177,20150320,Serpentine Crk,Surrey,,B,0,In Service,,
8086,,1,Ditch,,20160426,,1,1001873172,,,20160502,,Surrey,,,,In Service,,
8087,,1,Ditch,,20040129,,1,1000789356,,409819,20160502,,Surrey,,C,0,In Service,,
8088,,0,Creek,,20040204,,1,1000771512,,10000015,20100401,,Surrey,,B,0,In Service,,
8089,,0,Creek,,20150427,,1,1001820227,,1000771577,20150427,,Surrey,,B,0,In Service,,
8090,,1,Ditch,,20150428,,1,1001820311,Final AB,,20150428,,Provincial,SFPR Seg. 8,C,,In Service,,2014
8091,,0,Creek,,20040204,,1,1000771547,,10000126,20100401,,Surrey,,B,0,In Service,,
8092,,2,River,,20051129,,1,1000771531,,10000034,20100406,Fraser River,Surrey,,A,0,In Service,,
8093,,1,Ditch,,20000907,0,1,1000773607,,10003158,20111114,,Surrey,,A,0,In Service,0,
8094,,1,Ditch,,20020905,,1,1000773641,,400577,20100401,,Surrey,,B,,In Service,,
8095,,1,Ditch,,20020905,,1,1000773564,,400596,20100401,,Surrey,,B,,In Service,,
8096,,1,Ditch,,20020905,,1,1000773563,,400589,20100401,,Surrey,,B,,In Service,,
8097,,1,Ditch,,20040908,0,1,1000773577,,10003166,20111114,,Surrey,,B,0,In Service,0,
8098,,0,Creek,,20060629,0,1,1000774923,,370349,20151016,McNally Crk,Surrey,,A,0,In Service,0,
8099,,2,River,,20060629,0,1,1000773665,,376418,20100406,Campbell River,Surrey,,A,0,In Service,0,
